cve_id,description,source,is_cellular_related
CVE-2023-20830,"23N/ACVE-2023-20823MEDIUMIPCN/AN/ASep 2023N/ACVE-2023-20824MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20825MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20826MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20827MEDIUMCELLULARN/AN/ASep 2023N/ACVE-2023-20828MEDIUMPOSITIONN/AN/ASep 2023N/ACVE-2023-20829MEDIUMPOSITIONN/AN/ASep 2023N/ACVE-2023-20830MEDIUMPOSITIONN/AN/ASep 2023N/A168 of 516 row(s) shown.Rows per pagePage 1 of 17Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inacceptable, for instance to assess risks if you are a Poli",https://www.chipsets.org/devices/320,True
CVE-2023-20833,"iesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2023-20819HIGHCELLULARFIRMWAREN/AOct 2023Oct 2023CVE-2023-20823MEDIUMIPCN/AN/ASep 2023N/ACVE-2023-20824MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20825MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20827MEDIUMCELLULARN/AN/ASep 2023N/ACVE-2023-20833MEDIUMTRUSTN/AN/ASep 2023N/ACVE-2023-20836MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20837MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-32806MEDIUMWIFIOSN/ASep 2023N/ACVE-2023-32807MEDIUMWIFIN/AN/ASep 2023N/A131 of 387 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vu",https://www.chipsets.org/devices/1480,True
CVE-2023-20836,"blished by manufacturerPublished by AOSPCVE-2023-20819HIGHCELLULARFIRMWAREN/AOct 2023Oct 2023CVE-2023-20823MEDIUMIPCN/AN/ASep 2023N/ACVE-2023-20824MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20825MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20827MEDIUMCELLULARN/AN/ASep 2023N/ACVE-2023-20833MEDIUMTRUSTN/AN/ASep 2023N/ACVE-2023-20836MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20837MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-32806MEDIUMWIFIOSN/ASep 2023N/ACVE-2023-32807MEDIUMWIFIN/AN/ASep 2023N/A131 of 387 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify y",https://www.chipsets.org/devices/1480,True
CVE-2023-20837,"CVE-2023-20819HIGHCELLULARFIRMWAREN/AOct 2023Oct 2023CVE-2023-20823MEDIUMIPCN/AN/ASep 2023N/ACVE-2023-20824MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20825MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20827MEDIUMCELLULARN/AN/ASep 2023N/ACVE-2023-20833MEDIUMTRUSTN/AN/ASep 2023N/ACVE-2023-20836MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20837MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-32806MEDIUMWIFIOSN/ASep 2023N/ACVE-2023-32807MEDIUMWIFIN/AN/ASep 2023N/A131 of 387 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where i",https://www.chipsets.org/devices/1480,True
CVE-2023-21467,"/AN/AApr 1, 2023Jul 2023N/ACVE-2023-30649HIGHN/AN/AApr 1, 2023Jul 2023N/ACVE-2023-21517HIGHCELLULARFIRMWAREDec 4, 2022Jun 2023N/ACVE-2023-21494HIGHCELLULARFIRMWAREDec 26, 2022May 2023N/ACVE-2023-21503HIGHCELLULARFIRMWAREDec 23, 2022May 2023N/ACVE-2023-21504HIGHCELLULARFIRMWAREDec 25, 2022May 2023N/ACVE-2023-21467MEDIUMCELLULARFIRMWARENov 23, 2022Apr 2023N/ACVE-2023-21472HIGHBOOTFIRMWAREDec 21, 2022Apr 2023N/ACVE-2023-21473HIGHBOOTFIRMWAREDec 21, 2022Apr 2023N/A140 of 140 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease Datevivo Y70tV2002AVIVOJun 1, 20201 of 1 row(s) shown.Rows per pagePage 1 of 1Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, a",https://www.chipsets.org/chipsets/2,True
CVE-2023-21472,"023Jul 2023N/ACVE-2023-21517HIGHCELLULARFIRMWAREDec 4, 2022Jun 2023N/ACVE-2023-21494HIGHCELLULARFIRMWAREDec 26, 2022May 2023N/ACVE-2023-21503HIGHCELLULARFIRMWAREDec 23, 2022May 2023N/ACVE-2023-21504HIGHCELLULARFIRMWAREDec 25, 2022May 2023N/ACVE-2023-21467MEDIUMCELLULARFIRMWARENov 23, 2022Apr 2023N/ACVE-2023-21472HIGHBOOTFIRMWAREDec 21, 2022Apr 2023N/ACVE-2023-21473HIGHBOOTFIRMWAREDec 21, 2022Apr 2023N/A140 of 140 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease Datevivo Y70tV2002AVIVOJun 1, 20201 of 1 row(s) shown.Rows per pagePage 1 of 1Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process ma",https://www.chipsets.org/chipsets/2,True
CVE-2023-21473,", 2022Jun 2023N/ACVE-2023-21494HIGHCELLULARFIRMWAREDec 26, 2022May 2023N/ACVE-2023-21503HIGHCELLULARFIRMWAREDec 23, 2022May 2023N/ACVE-2023-21504HIGHCELLULARFIRMWAREDec 25, 2022May 2023N/ACVE-2023-21467MEDIUMCELLULARFIRMWARENov 23, 2022Apr 2023N/ACVE-2023-21472HIGHBOOTFIRMWAREDec 21, 2022Apr 2023N/ACVE-2023-21473HIGHBOOTFIRMWAREDec 21, 2022Apr 2023N/A140 of 140 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease Datevivo Y70tV2002AVIVOJun 1, 20201 of 1 row(s) shown.Rows per pagePage 1 of 1Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use t",https://www.chipsets.org/chipsets/2,True
CVE-2023-21494,"evices:1VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2024-20873MEDIUMN/AOSNov 28, 2023Jun 2024N/ACVE-2023-30648MEDIUMN/AN/AApr 1, 2023Jul 2023N/ACVE-2023-30649HIGHN/AN/AApr 1, 2023Jul 2023N/ACVE-2023-21517HIGHCELLULARFIRMWAREDec 4, 2022Jun 2023N/ACVE-2023-21494HIGHCELLULARFIRMWAREDec 26, 2022May 2023N/ACVE-2023-21503HIGHCELLULARFIRMWAREDec 23, 2022May 2023N/ACVE-2023-21504HIGHCELLULARFIRMWAREDec 25, 2022May 2023N/ACVE-2023-21467MEDIUMCELLULARFIRMWARENov 23, 2022Apr 2023N/ACVE-2023-21472HIGHBOOTFIRMWAREDec 21, 2022Apr 2023N/ACVE-2023-21473HIGHBOOTFIRMWAREDec 21, 2022Apr 2023N/A140 of 140 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease Datevivo Y70tV2002AVIVOJun 1, 20201 of 1 row(s) shown.Rows per pagePage 1 of 1Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide inf",https://www.chipsets.org/chipsets/2,True
CVE-2023-21503," onPublished by manufacturerPublished by AOSPCVE-2024-20873MEDIUMN/AOSNov 28, 2023Jun 2024N/ACVE-2023-30648MEDIUMN/AN/AApr 1, 2023Jul 2023N/ACVE-2023-30649HIGHN/AN/AApr 1, 2023Jul 2023N/ACVE-2023-21517HIGHCELLULARFIRMWAREDec 4, 2022Jun 2023N/ACVE-2023-21494HIGHCELLULARFIRMWAREDec 26, 2022May 2023N/ACVE-2023-21503HIGHCELLULARFIRMWAREDec 23, 2022May 2023N/ACVE-2023-21504HIGHCELLULARFIRMWAREDec 25, 2022May 2023N/ACVE-2023-21467MEDIUMCELLULARFIRMWARENov 23, 2022Apr 2023N/ACVE-2023-21472HIGHBOOTFIRMWAREDec 21, 2022Apr 2023N/ACVE-2023-21473HIGHBOOTFIRMWAREDec 21, 2022Apr 2023N/A140 of 140 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease Datevivo Y70tV2002AVIVOJun 1, 20201 of 1 row(s) shown.Rows per pagePage 1 of 1Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measu",https://www.chipsets.org/chipsets/2,True
CVE-2023-21504,"73MEDIUMN/AOSNov 28, 2023Jun 2024N/ACVE-2023-30648MEDIUMN/AN/AApr 1, 2023Jul 2023N/ACVE-2023-30649HIGHN/AN/AApr 1, 2023Jul 2023N/ACVE-2023-21517HIGHCELLULARFIRMWAREDec 4, 2022Jun 2023N/ACVE-2023-21494HIGHCELLULARFIRMWAREDec 26, 2022May 2023N/ACVE-2023-21503HIGHCELLULARFIRMWAREDec 23, 2022May 2023N/ACVE-2023-21504HIGHCELLULARFIRMWAREDec 25, 2022May 2023N/ACVE-2023-21467MEDIUMCELLULARFIRMWARENov 23, 2022Apr 2023N/ACVE-2023-21472HIGHBOOTFIRMWAREDec 21, 2022Apr 2023N/ACVE-2023-21473HIGHBOOTFIRMWAREDec 21, 2022Apr 2023N/A140 of 140 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease Datevivo Y70tV2002AVIVOJun 1, 20201 of 1 row(s) shown.Rows per pagePage 1 of 1Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtaine",https://www.chipsets.org/chipsets/2,True
CVE-2023-21517,"Released (est):April 20204 years agoVulnerabilities:140Devices:1VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2024-20873MEDIUMN/AOSNov 28, 2023Jun 2024N/ACVE-2023-30648MEDIUMN/AN/AApr 1, 2023Jul 2023N/ACVE-2023-30649HIGHN/AN/AApr 1, 2023Jul 2023N/ACVE-2023-21517HIGHCELLULARFIRMWAREDec 4, 2022Jun 2023N/ACVE-2023-21494HIGHCELLULARFIRMWAREDec 26, 2022May 2023N/ACVE-2023-21503HIGHCELLULARFIRMWAREDec 23, 2022May 2023N/ACVE-2023-21504HIGHCELLULARFIRMWAREDec 25, 2022May 2023N/ACVE-2023-21467MEDIUMCELLULARFIRMWARENov 23, 2022Apr 2023N/ACVE-2023-21472HIGHBOOTFIRMWAREDec 21, 2022Apr 2023N/ACVE-2023-21473HIGHBOOTFIRMWAREDec 21, 2022Apr 2023N/A140 of 140 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease Datevivo Y70tV2002AVIVOJun 1, 20201 of 1 row(s) shown.Rows per pagePage 1 of 1Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityTh",https://www.chipsets.org/chipsets/2,True
CVE-2023-30648,"RMWAREMar 31, 2023Nov 2023N/ACVE-2023-37367MEDIUMCELLULARFIRMWAREApr 27, 2023Sep 2023N/ACVE-2023-37368MEDIUMCELLULARFIRMWAREApr 27, 2023Sep 2023N/ACVE-2023-37377LOWN/AOSMay 25, 2023Sep 2023N/ACVE-2023-36481MEDIUMCELLULARFIRMWAREApr 12, 2023Aug 2023N/ACVE-2023-37366MEDIUMN/AN/AApr 27, 2023Aug 2023N/ACVE-2023-30648MEDIUMN/AN/AApr 1, 2023Jul 2023N/A152 of 152 row(s) shown.Rows per pagePage 1 of 16Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateSamsung Galaxy A12 NachoSM-A127F/DSNSAMSUNGAug 9, 2021Samsung Galaxy A12 NachoSM-A127F/DSSAMSUNGAug 12, 2021Samsung Galaxy A12 NachoSM-A127FSAMSUNGAug 12, 2021Samsung Galaxy A12 NachoSM-A127MSAMSUNGAug 9, 2021Samsung Galaxy A12 NachoSM-A127USAMSUNGAug 9, 2021Samsung Galaxy A14SM-A145FSAMSUNGMar 27, 2023Samsung Galaxy A14SM-A145F/DSNSAMSUNGMar 27, 2023Samsung Galaxy A14SM-A145MSAMSUNGMar 27, 2023Samsung Galaxy A14SM-A145M/DSSAMSUNGMar 27, 2023Samsung Galaxy A14SM-A145PSAMSUNGMar 27, 202345 of 45 row(s) s",https://www.chipsets.org/chipsets/1,True
CVE-2023-30649," LSI Exynos 880Also known as S5E8805StatisticsReleased (est):April 20204 years agoVulnerabilities:140Devices:1VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2024-20873MEDIUMN/AOSNov 28, 2023Jun 2024N/ACVE-2023-30648MEDIUMN/AN/AApr 1, 2023Jul 2023N/ACVE-2023-30649HIGHN/AN/AApr 1, 2023Jul 2023N/ACVE-2023-21517HIGHCELLULARFIRMWAREDec 4, 2022Jun 2023N/ACVE-2023-21494HIGHCELLULARFIRMWAREDec 26, 2022May 2023N/ACVE-2023-21503HIGHCELLULARFIRMWAREDec 23, 2022May 2023N/ACVE-2023-21504HIGHCELLULARFIRMWAREDec 25, 2022May 2023N/ACVE-2023-21467MEDIUMCELLULARFIRMWARENov 23, 2022Apr 2023N/ACVE-2023-21472HIGHBOOTFIRMWAREDec 21, 2022Apr 2023N/ACVE-2023-21473HIGHBOOTFIRMWAREDec 21, 2022Apr 2023N/A140 of 140 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease Datevivo Y70tV2002AVIVOJun 1, 20201 of 1 row(s) shown.Rows per pagePage 1 of 1Go to first pageGo to previous pageGo to nex",https://www.chipsets.org/chipsets/2,True
CVE-2023-32806," 2023Oct 2023CVE-2023-20823MEDIUMIPCN/AN/ASep 2023N/ACVE-2023-20824MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20825MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20827MEDIUMCELLULARN/AN/ASep 2023N/ACVE-2023-20833MEDIUMTRUSTN/AN/ASep 2023N/ACVE-2023-20836MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20837MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-32806MEDIUMWIFIOSN/ASep 2023N/ACVE-2023-32807MEDIUMWIFIN/AN/ASep 2023N/A131 of 387 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inacceptable, for instan",https://www.chipsets.org/devices/1480,True
CVE-2023-32807,"/ASep 2023N/ACVE-2023-20824MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20825MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20827MEDIUMCELLULARN/AN/ASep 2023N/ACVE-2023-20833MEDIUMTRUSTN/AN/ASep 2023N/ACVE-2023-20836MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20837MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-32806MEDIUMWIFIOSN/ASep 2023N/ACVE-2023-32807MEDIUMWIFIN/AN/ASep 2023N/A131 of 387 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inacceptable, for instance to assess risks if you are a Politica",https://www.chipsets.org/devices/1480,True
CVE-2023-32825,Chipsets.orgDevice info | Chipsets.orgChipsets.orgDevices Chipsets Vulnerabilities DeviceHonor Play 8TOverviewRelease Date (est.)Oct 2023ChipsetMT6833VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2023-32825MEDIUMN/AN/AN/ANov 2023N/ACVE-2023-32834HIGHN/AN/AN/ANov 2023Nov 2023CVE-2023-32835HIGHTRUSTN/AN/ANov 2023Nov 2023CVE-2023-32840MEDIUMCELLULARFIRMWAREN/ANov 2023N/ACVE-2023-32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/A134 of 513 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of c,https://www.chipsets.org/devices/464,True
CVE-2023-32834,gDevice info | Chipsets.orgChipsets.orgDevices Chipsets Vulnerabilities DeviceHonor Play 8TOverviewRelease Date (est.)Oct 2023ChipsetMT6833VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2023-32825MEDIUMN/AN/AN/ANov 2023N/ACVE-2023-32834HIGHN/AN/AN/ANov 2023Nov 2023CVE-2023-32835HIGHTRUSTN/AN/ANov 2023Nov 2023CVE-2023-32840MEDIUMCELLULARFIRMWAREN/ANov 2023N/ACVE-2023-32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/A134 of 513 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends withi,https://www.chipsets.org/devices/464,True
CVE-2023-32835,ces Chipsets Vulnerabilities DeviceHonor Play 8TOverviewRelease Date (est.)Oct 2023ChipsetMT6833VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2023-32825MEDIUMN/AN/AN/ANov 2023N/ACVE-2023-32834HIGHN/AN/AN/ANov 2023Nov 2023CVE-2023-32835HIGHTRUSTN/AN/ANov 2023Nov 2023CVE-2023-32840MEDIUMCELLULARFIRMWAREN/ANov 2023N/ACVE-2023-32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/A134 of 513 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained,https://www.chipsets.org/devices/464,True
CVE-2023-32840," 8TOverviewRelease Date (est.)Oct 2023ChipsetMT6833VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2023-32825MEDIUMN/AN/AN/ANov 2023N/ACVE-2023-32834HIGHN/AN/AN/ANov 2023Nov 2023CVE-2023-32835HIGHTRUSTN/AN/ANov 2023Nov 2023CVE-2023-32840MEDIUMCELLULARFIRMWAREN/ANov 2023N/ACVE-2023-32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/A134 of 513 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for con",https://www.chipsets.org/devices/464,True
CVE-2023-32841,"3VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2023-32825MEDIUMN/AN/AN/ANov 2023N/ACVE-2023-32834HIGHN/AN/AN/ANov 2023Nov 2023CVE-2023-32835HIGHTRUSTN/AN/ANov 2023Nov 2023CVE-2023-32840MEDIUMCELLULARFIRMWAREN/ANov 2023N/ACVE-2023-32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/A134 of 513 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. Howe",https://www.chipsets.org/devices/464,True
CVE-2023-32842,"ComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2023-32825MEDIUMN/AN/AN/ANov 2023N/ACVE-2023-32834HIGHN/AN/AN/ANov 2023Nov 2023CVE-2023-32835HIGHTRUSTN/AN/ANov 2023Nov 2023CVE-2023-32840MEDIUMCELLULARFIRMWAREN/ANov 2023N/ACVE-2023-32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/A134 of 513 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable infor",https://www.chipsets.org/devices/464,True
CVE-2023-32843,"ublished by AOSPCVE-2023-32825MEDIUMN/AN/AN/ANov 2023N/ACVE-2023-32834HIGHN/AN/AN/ANov 2023Nov 2023CVE-2023-32835HIGHTRUSTN/AN/ANov 2023Nov 2023CVE-2023-32840MEDIUMCELLULARFIRMWAREN/ANov 2023N/ACVE-2023-32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/A134 of 513 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vu",https://www.chipsets.org/devices/464,True
CVE-2023-32844,"N/ACVE-2023-32834HIGHN/AN/AN/ANov 2023Nov 2023CVE-2023-32835HIGHTRUSTN/AN/ANov 2023Nov 2023CVE-2023-32840MEDIUMCELLULARFIRMWAREN/ANov 2023N/ACVE-2023-32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/A134 of 513 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individ",https://www.chipsets.org/devices/464,True
CVE-2023-32845,"2023-32835HIGHTRUSTN/AN/ANov 2023Nov 2023CVE-2023-32840MEDIUMCELLULARFIRMWAREN/ANov 2023N/ACVE-2023-32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/A134 of 513 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inacc",https://www.chipsets.org/devices/464,True
